bungalo	buŋalo
bungaran	buŋaran
bung	buŋ
bungkalan	buŋkalan
bungkal	buŋkal
bungkam	buŋkam
bungkang	buŋkaŋ
bungkas	buŋkas
bungkem	buŋkəm
bungker	buŋkər
bungkil	buŋkil
bungking	buŋkiŋ
bungkuk	buŋkuʔ
bungkul	buŋkul
bungkusan	buŋkusan
bungkus	buŋkus
bunglai	buŋlai
bunglon	buŋlon
bungsil	buŋsil
bungsu	buŋsu
bungur	buŋur
bunian	bunian
buni	buni
bunjai	bundʒai
buntak	buntaʔ
buntal	buntal
buntang	buntaŋ
buntar	buntar
buntat	buntat
buntek	buntəʔ
buntel	buntəl
buntet	buntət
buntilan	buntilan
buntil	buntil
buntingan	buntiŋan
bunting	buntiŋ
buntu	buntu
buntung	buntuŋ
buntut	buntut
bunuh-an	bunuh-an
bunuhan	bunuhan
bunuh	bunuh
bunut	bunut
bunyi	buɲi
bunyikan	buɲikan
bunyinya	buɲiɲa
bupati	bupati
bura	bura
burai	burai
burakah	burakah
burak	buraʔ
buraksa	buraʔsa
buram	buram
buras	buras
burat	burat
burayak	burajaʔ
bur	bur
burdah	burdah
bureng	burəŋ
buret	buret
burhan	burhan
burik	buriʔ
buritan	buritan
burit	burit
burkak	burkaʔ
buronan	buronan
buron	buron
bursa	bursa
buruan	buruan
buru	buru
buruh	buruh
buruj	burudʒ
buruk	buruʔ
buruknya	buruʔɲa
burung	buruŋ
burut	burut
busa	busa
busai	busai
busana	busana
bus	bus
buset	buset
bushido	bushido
busi	busi
busik	busiʔ
bustan	bustan
buster	bustər
busuk	busuʔ
busung	busuŋ
busur	busur
busut	busut
buta	buta
butala	butala
butana	butana
butang	butaŋ
butarepan	butarəpan
butbut	butbut
butik	butiʔ
butiran	butiran
butir	butir
butongpai	butoŋpai
butuh	butuh
butulan	butulan
butul	butul
butun	butun
butut	butut
buya	buja
buyar	bujar
buyung	bujuŋ
buyungnya	bujuŋɲa
buyur	bujur
buyut	bujut
cabai	tʃabai
cabak	tʃabaʔ
cabang	tʃabaŋ
cabaran	tʃabaran
cabar	tʃabar
caba	tʃaba
cabau	tʃabau
cabe	tʃabe
cabikan	tʃabikan
cabik	tʃabiʔ
cabir	tʃabir
cabo	tʃabo
cabuh	tʃabuh
cabuk	tʃabuʔ
cabul	tʃabul
cabur	tʃabur
cabutan	tʃabutan
cabut	tʃabut
cacahan	tʃatʃahan
cacah	tʃatʃah
cacak	tʃatʃaʔ
cacap	tʃatʃap
cacar	tʃatʃar
cacatan	tʃatʃatan
caca	tʃatʃa
cacatnya	tʃatʃatɲa
cacat	tʃatʃat
cacau	tʃatʃau
cacian	tʃatʃian
cacibar	tʃatʃibar
cacil	tʃatʃil
cacingan	tʃatʃiŋan
cacing	tʃatʃiŋ
caci	tʃatʃi
cadai	tʃadai
cadangan	tʃadaŋan
cadang	tʃadaŋ
cadar	tʃadar
cadas	tʃadas
cadel	tʃadel
cadik	tʃadiʔ
cadok	tʃadoʔ
cad	tʃad
caduk	tʃaduʔ
cadung	tʃaduŋ
caem	tʃaəm
cagak	tʃagaʔ
cagaran	tʃagaran
cagar	tʃagar
cagil	tʃagil
caguh	tʃaguh
cagun	tʃagun
cagu	tʃagu
cagut	tʃagut
cahang	tʃahaŋ
cahari	tʃahari
cahar	tʃahar
cahayanya	tʃahajaɲa
cahaya	tʃahaja
cah	tʃah
cailah	tʃailah
caing	tʃaiŋ
cair	tʃair
caisim	tʃaisim
cais	tʃais
cakah	tʃakah
cakak	tʃakaʔ
cakalang	tʃakalaŋ
cakalele	tʃakalele
cakapan	tʃakapan
cakapkan	tʃakapkan
cakap	tʃakap
cakar	tʃakar
cakatan	tʃakatan
cakawari	tʃakawari
cakela	tʃakəla
cakep	tʃakəp
cakera	tʃakəra
cakerawala	tʃakərawala
cakiak	tʃakiaʔ
cakil	tʃakil
caki	tʃaki
cako	tʃako
cakram	tʃaʔram
cakra	tʃaʔra
cakrawala	tʃaʔrawala
cakrawati	tʃaʔrawati
cakruk	tʃaʔruʔ
cak	tʃaʔ
cakupan	tʃakupan
cakup	tʃakup
cakus	tʃakus
calabikang	tʃalabikaŋ
caladi	tʃaladi
calak	tʃalaʔ
calang	tʃalaŋ
calar	tʃalar
cala	tʃala
caling	tʃaliŋ
calir	tʃalir
calit	tʃalit
calon	tʃalon
calo	tʃalo
cal	tʃal
calui	tʃalui
caluk	tʃaluʔ
calung	tʃaluŋ
camar	tʃamar
camat	tʃamat
camau	tʃamau
cambah	tʃambah
cambang	tʃambaŋ
cambukan	tʃambukan
cambuk	tʃambuʔ
cambul	tʃambul
cambung	tʃambuŋ
camca	tʃamtʃa
camilan	tʃamilan
camil	tʃamil
campah	tʃampah
campakkan	tʃampaʔkan
campak	tʃampaʔ
campang	tʃampaŋ
campa	tʃampa
camping	tʃampiŋ
campin	tʃampin
camplungan	tʃampluŋan
campuh	tʃampuh
campung	tʃampuŋ
campuran	tʃampuran
campur	tʃampur
cam	tʃam
camuk	tʃamuʔ
camur	tʃamur
canaian	tʃanaian
canai	tʃanai
canak	tʃanaʔ
canang	tʃanaŋ
cancang	tʃantʃaŋ
cancut	tʃantʃut
candai	tʃandai
candak	tʃandaʔ
candala	tʃandala
canda	tʃanda
candat	tʃandat
candik	tʃandiʔ
candi	tʃandi
candit	tʃandit
candramawa	tʃandramawa
candrasa	tʃandrasa
candrasengkala	tʃandrasəŋkala
candra	tʃandra
candung	tʃanduŋ
candu	tʃandu
cangah	tʃaŋah
cangak	tʃaŋaʔ
cangam	tʃaŋam
cangap	tʃaŋap
cangcang	tʃaŋtʃaŋ
canggah	tʃaŋgah
canggai	tʃaŋgai
canggih	tʃaŋgih
canggung	tʃaŋguŋ
canggu	tʃaŋgu
cangip	tʃaŋip
cangkang	tʃaŋkaŋ
cangkat	tʃaŋkat
cangkel	tʃaŋkel
cangkih	tʃaŋkih
cangkingan	tʃaŋkiŋan
cangking	tʃaŋkiŋ
cangkir	tʃaŋkir
cangklong	tʃaŋʔloŋ
cangkokan	tʃaŋkokan
cangkok	tʃaŋkoʔ
cangkrang	tʃaŋʔraŋ
cangkriman	tʃaŋʔriman
cangkring	tʃaŋʔriŋ
cangkuk	tʃaŋkuʔ
cangkul	tʃaŋkul
cangkum	tʃaŋkum
cangkung	tʃaŋkuŋ
cangkup	tʃaŋkup
cang	tʃaŋ
canguk	tʃaŋuʔ
cangut	tʃaŋut
cantas	tʃantas
cantelan	tʃantelan
cantel	tʃantel
cantengan	tʃantəŋan
cantik	tʃantiʔ
canting	tʃantiŋ
cantolan	tʃantolan
cantol	tʃantol
cantrik	tʃantriʔ
cantumkan	tʃantumkan
cantum	tʃantum
caos	tʃaos
capah	tʃapah
capaian	tʃapaian
capai	tʃapai
capak	tʃapaʔ
capal	tʃapal
capang	tʃapaŋ
capar	tʃapar
capa	tʃapa
capcai	tʃaptʃai
capek	tʃapeʔ
capelin	tʃapəlin
cape	tʃape
capgome	tʃapgome
capiau	tʃapiau
capik	tʃapiʔ
capil	tʃapil
caping	tʃapiŋ
capit	tʃapit
capjiki	tʃapdʒiki
caplak	tʃaplaʔ
caplok	tʃaploʔ
cap	tʃap
capuk	tʃapuʔ
capung	tʃapuŋ
carah	tʃarah
caraka	tʃaraka
carak	tʃaraʔ
caram	tʃaram
carang	tʃaraŋ
caran	tʃaran
caranya	tʃaraɲa
cara	tʃara
carian	tʃarian
carikan	tʃarikan
carik	tʃariʔ
caring	tʃariŋ
cari	tʃari
carteran	tʃartəran
carter	tʃartər
caruk	tʃaruʔ
carut	tʃarut
cas-cis-cus	tʃas-tʃis-tʃus
cas	tʃas
ca	tʃa
catatan	tʃatatan
catat	tʃatat
catek	tʃateʔ
cat	tʃat
catuan	tʃatuan
catuk	tʃatuʔ
caturan	tʃaturan
catur	tʃatur
caturwulan	tʃaturwulan
catutan	tʃatutan
catu	tʃatu
catut	tʃatut
caul	tʃaul
caung	tʃauŋ
cawai	tʃawai
cawak	tʃawaʔ
cawang	tʃawaŋ
cawan	tʃawan
cawat	tʃawat
cawis	tʃawis
cebakan	tʃəbakan
cebak	tʃəbaʔ
ceban	tʃəban
cebar	tʃəbar
cebik	tʃəbiʔ
cebil	tʃəbil
cebir	tʃəbir
cebis	tʃəbis
cebok	tʃeboʔ
cebol	tʃebol
cebong	tʃeboŋ
cebur	tʃəbur
cecah	tʃətʃah
cecak	tʃətʃaʔ
cecap	tʃətʃap
cecar	tʃətʃar
cecawi	tʃətʃawi
ceceh	tʃetʃeh
ceceng	tʃətʃeŋ
cecere	tʃətʃere
cece	tʃetʃe
cecongor	tʃətʃoŋor
cecunguk	tʃətʃuŋuʔ
cedera	tʃədəra
ceding	tʃədiŋ
cedok	tʃedoʔ
ceduk	tʃəduʔ
cegah	tʃəgah
cegar	tʃəgar
cegat	tʃəgat
cegukan	tʃəgukan
ceguk	tʃəguʔ
cekah	tʃəkah
cekakak	tʃəkakaʔ
cekakan	tʃəkakan
cekak	tʃəkaʔ
cekalan	tʃəkalan
cekal	tʃəkal
cekaman	tʃəkaman
cekam	tʃəkam
cekang	tʃəkaŋ
cekap	tʃəkap
cekarau	tʃəkarau
cekatan	tʃəkatan
cekat	tʃəkat
cekau	tʃəkau
cekcok	tʃeʔtʃoʔ
cekdam	tʃeʔdam
cek-del	tʃək-dəl
cekibar	tʃəkibar
cekih	tʃəkih
cekikan	tʃəkikan
cekikikan	tʃəkikikan
cekikik	tʃəkikiʔ
cekik	tʃəkiʔ
ceki	tʃəki
cekit	tʃəkit
ceklek	tʃəʔleʔ
cekluk	tʃəʔluʔ
cekokan	tʃəkokan
cekok	tʃəkoʔ
cekrem	tʃəʔrem
cekres	tʃəʔres
cek	tʃeʔ
cekuh	tʃəkuh
cekuk	tʃəkuʔ
cekungan	tʃəkuŋan
cekung	tʃəkuŋ
cekup	tʃəkup
cekur	tʃəkur
ceku	tʃəku
cekut	tʃəkut
celaan	tʃəlaʔan
celaga	tʃəlaga
celah	tʃəlah
celakanya	tʃəlakaɲa
celaka	tʃəlaka
celanaku	tʃəlanaku
celananya	tʃəlanaɲa
celana	tʃəlana
celaru	tʃəlaru
celekeh	tʃəlekeh
celek	tʃeleʔ
celemek	tʃələmeʔ
celemotan	tʃəlemotan
celempong	tʃəlempoŋ
celempung	tʃələmpuŋ
celengan	tʃeleŋan
celeng	tʃeleŋ
celentang	tʃələntaŋ
celepa	tʃələpa
celepik	tʃələpiʔ
celep	tʃələp
celepuk	tʃələpuʔ
celetuk	tʃələtuʔ
celih	tʃəlih
celik	tʃəliʔ
celingukan	tʃəliŋukan
celinguk	tʃəliŋuʔ
celingus	tʃəliŋus
celis	tʃəlis
celi	tʃəli
celomes	tʃəlomes
celomok	tʃəlomoʔ
celopar	tʃəlopar
celoreng	tʃəloreŋ
celorot	tʃəlorot
celoteh	tʃəloteh
celuk	tʃəluʔ
celung	tʃəluŋ
celupak	tʃəlupaʔ
celupar	tʃəlupar
celup	tʃəlup
celuring	tʃəluriŋ
celurit	tʃəlurit
celur	tʃəlur
celurut	tʃəlurut
celus	tʃəlus
celutak	tʃəlutaʔ
celutuk	tʃəlutuʔ
cemani	tʃəmani
cemaran	tʃəmaran
cemara	tʃəmara
cemar	tʃəmar
cemas	tʃəmas
cema	tʃema
cemat	tʃəmat
cembeng	tʃembeŋ
cemberut	tʃəmbərut
cembul	tʃəmbul
cembung	tʃəmbuŋ
cemburuan	tʃəmburuan
cemburu	tʃəmburu
cemeeh	tʃəmeeh
cemeh	tʃemeh
cemekian	tʃəməkian
cemerlang	tʃəmərlaŋ
cemer	tʃemer
cemeti	tʃəməti
cemetuk	tʃəmətuʔ
cemomot	tʃəmomot
cemong	tʃemoŋ
cemoohan	tʃəmoʔohan
cemooh	tʃəmoʔoh
cempaka	tʃəmpaka
cempala	tʃəmpala
cempana	tʃəmpana
cempa	tʃəmpa
cempedak	tʃəmpədaʔ
cempek	tʃempeʔ
cempelik	tʃəmpəliʔ
cemperai	tʃəmpərai
cempera	tʃəmpəra
cemperling	tʃəmpərliŋ
cempe	tʃəmpe
cempiang	tʃəmpiaŋ
cemping	tʃəmpiŋ
cempin	tʃempin
cemplang	tʃəmplaŋ
cemplung	tʃəmpluŋ
cempor	tʃəmpor
cempreng	tʃəmpreŋ
cempung	tʃəmpuŋ
cempurit	tʃəmpurit
cemuas	tʃəmuas
cemuh	tʃəmuh
cemuk	tʃəmuʔ
cenak	tʃənaʔ
cenangau	tʃənaŋau
cenangga	tʃənaŋga
cenangkas	tʃənaŋkas
cena	tʃena
cenayang	tʃənajaŋ
cencala	tʃəntʃala
cencaluk	tʃəntʃaluʔ
cencangan	tʃəntʃaŋan
cencang	tʃəntʃaŋ
cencawan	tʃəntʃawan
cendala	tʃəndala
cendana	tʃəndana
cendang	tʃendaŋ
cendawan	tʃəndawan
cendayam	tʃəndajam
cendekia	tʃəndəkia
cendekiawan	tʃəndəkiawan
cenderai	tʃəndərai
cenderasa	tʃəndərasa
cendera	tʃəndəra
cenderawasih	tʃəndərawasih
cenderung	tʃəndəruŋ
cendok	tʃendoʔ
cendol	tʃendol
cenduai	tʃənduai
cenela	tʃənela
cengal	tʃəŋal
cengam	tʃəŋam
cengang	tʃəŋaŋ
cengap	tʃəŋap
cengbeng	tʃeŋbeŋ
cengcong	tʃeŋtʃoŋ
cengeh	tʃeŋeh
cengek	tʃeŋeʔ
cengengesan	tʃəŋeŋesan
cengeng	tʃeŋeŋ
cenggeret	tʃəŋgeret
cengger	tʃeŋger
cengir	tʃəŋir
cengis	tʃəŋis
cengi	tʃəŋi
cengkal	tʃəŋkal
cengkaman	tʃəŋkaman
cengkam	tʃəŋkam
cengkar	tʃəŋkar
cengkaruk	tʃəŋkaruʔ
cengkau	tʃəŋkau
cengkedi	tʃəŋkədi
cengkek	tʃeŋkeʔ
cengkelong	tʃəŋkəloŋ
cengkeraman	tʃəŋkəraman
cengkerama	tʃəŋkərama
cengkeram	tʃəŋkəram
cengkerawak	tʃəŋkərawaʔ
cengkerik	tʃəŋkəriʔ
cengkering	tʃəŋkəriŋ
cengkerung	tʃəŋkəruŋ
cengkih	tʃəŋkih
cengking	tʃəŋkiŋ
cengkir	tʃəŋkir
cengki	tʃeŋki
cengkok	tʃeŋkoʔ
cengkol	tʃeŋkol
cengkong	tʃeŋkoŋ
cengkung	tʃəŋkuŋ
cengkurai	tʃəŋkurai
cengli	tʃeŋli
cengung	tʃəŋuŋ
cengut	tʃəŋut
centet	tʃəntet
centil	tʃəntil
centong	tʃentoŋ
centung	tʃəntuŋ
cenung	tʃənuŋ
cepal	tʃəpal
cepatnya	tʃəpatɲa
cepat	tʃəpat
cepek	tʃəpeʔ
cepengan	tʃəpeŋan
cepeng	tʃəpeŋ
ceper	tʃeper
cepiau	tʃəpiau
ceplas	tʃəplas
ceples	tʃepləs
ceplok	tʃəploʔ
ceplos	tʃəplos
cepol	tʃəpol
cepo	tʃəpo
cepuk	tʃəpuʔ
cepu	tʃəpu
cerabah	tʃərabah
cerabih	tʃərabih
cerabut	tʃərabut
ceracak	tʃəratʃaʔ
ceracam	tʃəratʃam
ceracap	tʃəratʃap
ceracau	tʃəratʃau
cerah	tʃərah
cerai	tʃərai
ceraka	tʃəraka
cerakin	tʃərakin
ceramah	tʃəramah
cerana	tʃərana
cerancang	tʃərantʃaŋ
ceranggah	tʃəraŋgah
cerangka	tʃəraŋka
cerang	tʃəraŋ
cerapan	tʃərapan
cerap	tʃərap
ceratai	tʃəratai
ceratan	tʃəratan
cerat	tʃərat
ceratuk	tʃəratuʔ
cerau	tʃərau
cerawat	tʃərawat
cerbak	tʃərbaʔ
cercaan	tʃərtʃaʔan
cercah	tʃərtʃah
cercak	tʃərtʃaʔ
cercap	tʃərtʃap
cerca	tʃərtʃa
cerdas	tʃərdas
cerdik	tʃərdiʔ
cerecek	tʃəretʃeʔ
cerek	tʃereʔ
ceremai	tʃərəmai
cerempung	tʃərəmpuŋ
cere	tʃəre
cerewet	tʃərewet
cergas	tʃərgas
ceria	tʃəria
cericap	tʃəritʃap
cericau	tʃəritʃau
cericip	tʃəritʃip
ceriga	tʃəriga
cerih	tʃərih
ceritaan	tʃəritaʔan
ceritakan	tʃəritakan
ceritanya	tʃəritaɲa
cerita	tʃərita
ceritera	tʃəritəra
ceriwis	tʃəriwis
cerkam	tʃərkam
cerkau	tʃərkau
cerlang	tʃərlaŋ
cerlih	tʃərlih
cerling	tʃərliŋ
cermai	tʃərmai
cermat	tʃərmat
cerminan	tʃərminan
cermin	tʃərmin
cerna	tʃərna
ceroboh	tʃəroboh
cerobong	tʃəroboŋ
cerocok	tʃərotʃoʔ
cerocos	tʃərotʃos
cerompong	tʃərompoŋ
ceronggah	tʃəroŋgah
ceropong	tʃəropoŋ
ceroteh	tʃəroteh
cerpelai	tʃərpəlai
cerpenis	tʃərpenis
cerpen	tʃərpen
cerpu	tʃərpu
cerucuh	tʃərutʃuh
cerucuk	tʃərutʃuʔ
cerucup	tʃərutʃup
ceruh	tʃəruh
ceruk	tʃəruʔ
cerun	tʃərun
cerup	tʃərup
cerut	tʃərut
cerutu	tʃərutu
cespleng	tʃəspləŋ
cetai	tʃətai
cetakan	tʃetakan
cetak	tʃetaʔ
ce'	tʃeʔ
ceteng	tʃeteŋ
cetera	tʃətəra
ceteri	tʃətəri
ceter	tʃəter
ceti	tʃeti
cetusan	tʃətusan
cetus	tʃətus
cewang	tʃewaŋ
cewek	tʃeweʔ
china	tʃhina
ciak	tʃiaʔ
cialat	tʃialat
ciap	tʃiap
ciar	tʃiar
cibir	tʃibir
cibit	tʃibit
ciblon	tʃiblon
cibuk	tʃibuʔ
cicak	tʃitʃaʔ
cicik	tʃitʃiʔ
cicilan	tʃitʃilan
cicil	tʃitʃil
cicinda	tʃitʃinda
cicip	tʃitʃip
cicir	tʃitʃir
cicit	tʃitʃit
cidera	tʃidəra
cidomo	tʃidomo
cidukan	tʃidukan
ciduk	tʃiduʔ
cigak	tʃigaʔ
cih	tʃih
cikal	tʃikal
cikar	tʃikar
cika	tʃika
cikok	tʃikoʔ
cikrak	tʃiʔraʔ
cik	tʃiʔ
cikun	tʃikun
cikutan	tʃikutan
ciku	tʃiku
cikut	tʃikut
cilap	tʃilap
cilawagi	tʃilawagi
cilik	tʃiliʔ
ciling	tʃiliŋ
cili	tʃili
cilok	tʃiloʔ
cimplong	tʃimploŋ
cina	tʃina
cincang	tʃintʃaŋ
cincau	tʃintʃau
cincin	tʃintʃin
cincong	tʃintʃoŋ
cincu	tʃintʃu
cindai	tʃindai
cindaku	tʃindaku
cinda	tʃinda
cinde	tʃinde
cindil	tʃindil
cingak	tʃiŋaʔ
cingam	tʃiŋam
cingangah	tʃiŋaŋah
cingge	tʃiŋge
cingkat	tʃiŋkat
cingkrang	tʃiŋʔraŋ
cing	tʃiŋ
cinguk	tʃiŋuʔ
cingur	tʃiŋur
cinta-kasih	tʃinta-kasih
cintamani	tʃintamani
cintanya	tʃintaɲa
cinta	tʃinta
cintrong	tʃintroŋ
cipai	tʃipai
cipan	tʃipan
ciplak	tʃiplaʔ
cipok	tʃipoʔ
cipratan	tʃipratan
ciprat	tʃiprat
ciptaannya	tʃiptaʔanɲa
ciptaan	tʃiptaʔan
ciptakan	tʃiptakan
cipta	tʃipta
cip	tʃip
circir	tʃirtʃir
ciri	tʃiri
cirit	tʃirit
cir	tʃir
cis	tʃis
cita-cita	tʃita-tʃita
citanya	tʃitaɲa
citarasa	tʃitarasa
cita	tʃita
ci	tʃi
citraan	tʃitraʔan
citra	tʃitra
cit	tʃit
ciuman	tʃiuman
cium	tʃium
ciu	tʃiu
ciut	tʃiut
cm	tʃm
coak	tʃoaʔ
coang	tʃoaŋ
cobaan	tʃobaʔan
cobak	tʃobaʔ
cobalah	tʃobalah
coban	tʃoban
coba	tʃoba
cobek	tʃobeʔ
coblos	tʃoblos
cocok	tʃotʃoʔ
cocol	tʃotʃol
cocor	tʃotʃor
codak	tʃodaʔ
codet	tʃodet
codot	tʃodot
cogah	tʃogah
cogan	tʃogan
cogok	tʃogoʔ
cokar	tʃokar
cokek	tʃokeʔ
cokelat	tʃokəlat
coket	tʃoket
coklat	tʃoʔlat
cokmar	tʃoʔmar
cokok	tʃokoʔ
cokol	tʃokol
coko	tʃoko
cok	tʃoʔ
colak	tʃolaʔ
colekan	tʃolekan
colek	tʃoleʔ
coleng	tʃoleŋ
coli	tʃoli
colok	tʃoloʔ
colong	tʃoloŋ
colot	tʃolot
comberan	tʃomberan
comblang	tʃomblaŋ
combong	tʃomboŋ
comek	tʃomeʔ
comelan	tʃomelan
comel	tʃomel
comor	tʃomor
comotan	tʃomotan
comot	tʃomot
compang-camping	tʃompaŋ-tʃampiŋ
-compeng	-tʃompeŋ
compeng	tʃompeŋ
compes	tʃompes
compoh	tʃompoh
compreng	tʃompreŋ
comro	tʃomro
concong	tʃontʃoŋ
condong	tʃondoŋ
conet	tʃonet
congak	tʃoŋaʔ
congeh	tʃoŋeh
congek	tʃoŋeʔ
conggah	tʃoŋgah
congget	tʃoŋget
conggok	tʃoŋgoʔ
congkah	tʃoŋkah
congkak	tʃoŋkaʔ
congki	tʃoŋki
congklang	tʃoŋʔlaŋ
congkok	tʃoŋkoʔ
congkong	tʃoŋkoŋ
congok	tʃoŋoʔ
congol	tʃoŋol
congor	tʃoŋor
congo	tʃoŋo
congsam	tʃoŋsam
contengan	tʃonteŋan
conteng	tʃonteŋ
contohlah	tʃontohlah
contohnya	tʃontohɲa
contoh	tʃontoh
contong	tʃontoŋ
copet	tʃopet
coplok	tʃoploʔ
copot	tʃopot
cop	tʃop
corak	tʃoraʔ
coran	tʃoran
corek	tʃoreʔ
coreng	tʃoreŋ
coretan	tʃoretan
coret	tʃoret
corong	tʃoroŋ
coro	tʃoro
corot	tʃorot
cor	tʃor
cotok	tʃotoʔ
cowokan	tʃowokan
cowok	tʃowoʔ
crat	tʃrat
criping	tʃripiŋ
crit	tʃrit
cuaca	tʃuatʃa
cuai	tʃuai
cuak	tʃuaʔ
cual	tʃual
cuang	tʃuaŋ
cuar	tʃuar
cuatan	tʃuatan
cuat	tʃuat
cua	tʃua
cuba	tʃuba
cubitan	tʃubitan
cubit	tʃubit
cublik	tʃubliʔ
cubung	tʃubuŋ
cuca	tʃutʃa
cucian	tʃutʃian
cuci	tʃutʃi
cucuh	tʃutʃuh
cucuk	tʃutʃuʔ
cucunda	tʃutʃunda
cucung	tʃutʃuŋ
cucunya	tʃutʃuɲa
cucup	tʃutʃup
cucuran	tʃutʃuran
cucur	tʃutʃur
cucurut	tʃutʃurut
cucut	tʃutʃut
cucu	tʃutʃu
cuek	tʃueʔ
cuh	tʃuh
cuik	tʃuiʔ
cuil	tʃuil
cuit	tʃuit
cukai	tʃukai
cuka	tʃuka
cukilan	tʃukilan
cukil	tʃukil
cukin	tʃukin
cukit	tʃukit
cuki	tʃuki
cukong	tʃukoŋ
cuk	tʃuʔ
cukupan	tʃukupan
cukuplah	tʃukuplah
cukup	tʃukup
cukur	tʃukur
cuku	tʃuku
culak	tʃulaʔ
culan	tʃulan
culas	tʃulas
cula	tʃula
culiah	tʃuliah
culika	tʃulika
culik	tʃuliʔ
culim	tʃulim
culun	tʃulun
cuman	tʃuman
cuma	tʃuma
cumbuan	tʃumbuan
cumbu	tʃumbu
cumengkling	tʃuməŋʔliŋ
cumepak	tʃuməpaʔ
cumil	tʃumil
cuming	tʃumiŋ
cumi	tʃumi
cunam	tʃunam
cundang	tʃundaŋ
cunda	tʃunda
cundrik	tʃundriʔ
cunduk	tʃunduʔ
cungap	tʃuŋap
cungkilan	tʃuŋkilan
cungkil	tʃuŋkil
cungkup	tʃuŋkup
cungo	tʃuŋo
cung	tʃuŋ
cungul	tʃuŋul
cungur	tʃuŋur
cunia	tʃunia
cun	tʃun
cupai	tʃupai
cupak	tʃupaʔ
cupang	tʃupaŋ
cupar	tʃupar
cupet	tʃupət
cuping	tʃupiŋ
cuplikan	tʃuplikan
cuplik	tʃupliʔ
cup	tʃup
cupul	tʃupul
cupu	tʃupu
curahan	tʃurahan
curah	tʃurah
curai	tʃurai
curam	tʃuram
curang	tʃuraŋ
curat	tʃurat
cura	tʃura
cureng	tʃurəŋ
curiah	tʃuriah
curian	tʃurian
curiga	tʃuriga
curik	tʃuriʔ
curi	tʃuri
curna	tʃurna
cur	tʃur
curu	tʃuru
cus	tʃus
cutak	tʃutaʔ
cutbrai	tʃutbrai
cutel	tʃutəl
cuti	tʃuti
cut	tʃut
da'ayah	daʔajah
daayah	daʔajah
daba	daba
dabak	dabaʔ
dabal	dabal
dabat	dabat
dab	dab
dabih	dabih
dabik	dabiʔ
dabing	dabiŋ
dabir	dabir
dablek	dabləʔ
dabung	dabuŋ
dabus	dabus
dacin	datʃin
da	da
dada	dada
dadah	dadah
dadaisme	dadaismə
dadakan	dadakan
dadak	dadaʔ
dadaku	dadaku
dadal	dadal
dadali	dadali
dadanya	dadaɲa
dadap	dadap
dadar	dadar
dad	dad
dadek	dadeʔ
dadi	dadi
dadih	dadih
dading	dadiŋ
dadu	dadu
daduh	daduh
daduk	daduʔ
dadung	daduŋ
daeng	daeŋ
daerah	daerah
daerahisme	daerahismə
daerahnya	daerahɲa
dafnah	dafnah
daftaran	daftaran
daftar	daftar
daga	daga
dagangan	dagaŋan
dagangannya	dagaŋanɲa
dagang	dagaŋ
dag-dig-dug	dag-dig-dug
dage	dage
dagelan	dagəlan
dagel	dagəl
dagi	dagi
daging	dagiŋ
dagu	dagu
dahaga	dahaga
dahagi	dahagi
dahak	dahaʔ
daham	daham
dahanam	dahanam
dahan	dahan
dahannya	dahanɲa
dahar	dahar
dah	dah
dahiat	dahiat
dahi	dahi
dahina	dahina
dahinya	dahiɲa
dahlia	dahlia
dahriah	dahriah
dahsyat	dahsjat
dahsyatnya	dahsjatɲa
dahulu	dahulu
dahulunya	dahuluɲa
da'i	daʔi
dai	dai
daidanco	daidantʃo
daidan	daidan
daif	daif
daim	daim
daing	daiŋ
dajal	dadʒal
daka	daka
dakah	dakah
dakar	dakar
dakhil	daʔhil
dakian	dakian
daki	daki
dakik	dakiʔ
dakocan	dakotʃan
dakon	dakon
dakron	daʔron
daksa	daʔsa
daksina	daʔsina
daku	daku
dakwaan	daʔwaʔan
dakwa	daʔwa
dakwah	daʔwah
dalalah	dalalah
dalalat	dalalat
dalaman	dalaman
dalam	dalam
dalamnya	dalamɲa
dalang	dalaŋ
dal	dal
daldaru	daldaru
dalem	daləm
dalfin	dalfin
dali	dali
dalih	dalih
dalik	daliʔ
dalil	dalil
daluang	daluaŋ
dalu	dalu
dalung	daluŋ
damah	damah
damai	damai
damak	damaʔ
damal	damal
daman	daman
damar	damar
damas	damas
damat	damat
dambaan	dambaʔan
damba	damba
dambin	dambin
dambir	dambir
dam	dam
dame	dame
damen	damen
dami	dami
damik	damiʔ
dampak	dampaʔ
dampal	dampal
dampar	dampar
dampil	dampil
damping	dampiŋ
dampit	dampit
dampratan	dampratan
damprat	damprat
dampung	dampuŋ
dana	dana
danau	danau
danawa	danawa
danda	danda
dan	dan
dandanan	dandanan
dandan	dandan
dandang	dandaŋ
dandanggula	dandaŋgula
dandi	dandi
dangai	daŋai
dangar	daŋar
dangau	daŋau
dang	daŋ
dangdut	daŋdut
danghyang	daŋhjaŋ
dangir	daŋir
dangka	daŋka
dangkalan	daŋkalan
dangkal	daŋkal
dangkap	daŋkap
dangkar	daŋkar
dangkung	daŋkuŋ
danguk	daŋuʔ
dansa	dansa
dansanak	dansanaʔ
dansi	dansi
danta	danta
danur	danur
danyang	daɲaŋ
dapa	dapa
dapatan	dapatan
dapat	dapat
dap	dap
dapra	dapra
dapur	dapur
dapurnya	dapurɲa
dara	dara
darah	darah
darahku	darahku
darahnya	darahɲa
daras	daras
